"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url"
"Tue Feb 06 10:56:59 +0000 2024","1.75E+18","Diadakan di rohingya aja mgkn byk peminatnya","0","1","0","0","in","1.68E+18","1.75E+18","81_habibie95625","https://twitter.com/81_habibie95625/status/1754821485481673068"
"Tue Feb 06 10:56:05 +0000 2024","1.75E+18","@nuggetpedaz Dejavu rohingya kemarin ya kak ðŸ˜­  Mereka lempar umpan kekgini aja Abistu ngilang. Giliran rakyat (netijen) yang ketriger dan jadi kemana mana masalahnya.","0","0","0","11","in","1.40E+18","1.75E+18","bucinflashsalee","https://twitter.com/bucinflashsalee/status/1754821258389450936"
"Tue Feb 06 10:53:57 +0000 2024","1.75E+18","rohingya dijadiin candaan ini lebih tolol","0","0","0","6","in","619906544","1.75E+18","fawwazrfi","https://twitter.com/fawwazrfi/status/1754820720285151716"
"Tue Feb 06 10:50:01 +0000 2024","1.75E+18","@chitattooes Kan gue juga ini sangat ga organik persis kyk isu rohingya","0","0","0","0","in","1.43E+18","1.75E+18","kentomiyauraaa","https://twitter.com/kentomiyauraaa/status/1754819729158762850"
"Tue Feb 06 10:47:52 +0000 2024","1.75E+18","Jadi inget kasus rohingya...","0","0","0","0","in","1.20E+18","1.75E+18","soobween","https://twitter.com/soobween/status/1754819190459158683"
"Tue Feb 06 10:44:39 +0000 2024","1.75E+18","@thehonoronee @niwseir @ahmadzulk22 Adabku pasti masih banyak kurangnya kak, ya menurut saya pribadi kelakuan orang yg jelas rasis dan tidak beradab (dalam hal ini ditujukan ke Rohingya) itu bahkan gak bisa disandingkan ke kata bego"" aja.  Jadi bagi saya it's okey buat bilang ""bego"" kepada mereka yg emang deserve""","0","0","0","0","in","1.58E+18","1.73E+18","letmetryy","https://twitter.com/letmetryy/status/1754818380555813353"
"Tue Feb 06 10:42:31 +0000 2024","1.75E+18","@we_5jog Udah serius bacaðŸ¤£ðŸ¤£ðŸ¤£ Ehhh endingnya membangongkanðŸ¤£ðŸ¤£ðŸ¤£ Lebih cocok presiden Rohingya kali","0","0","0","0","in","1.46E+18","1.75E+18","Ardiyayo","https://twitter.com/Ardiyayo/status/1754817841742917975"
"Tue Feb 06 10:42:16 +0000 2024","1.75E+18","@Ahnyujinniiie @kayshilayu @jeonie_here @f4kingshit Sama kaya yg bawa2 isue rohingya ya kak","0","1","0","0","in","1.67E+18","1.75E+18","rappar13x","https://twitter.com/rappar13x/status/1754817780782952795"
"Fri Feb 09 05:08:52 +0000 2024","1.76E+18","@anwaribrahim malaysia bila nak mula larang pelarian rohingya?","0","0","0","0","in","3583650140","1.76E+18","Chadzikri","https://twitter.com/Chadzikri/status/1755821040947937511"
"Fri Feb 09 05:06:49 +0000 2024","1.76E+18","@DedyMarwan7 @Andria75777 Daripada lu disuruh berdamai sama kaum rohingyaðŸ™ŠðŸ™Š","0","0","0","0","in","1.57E+18","1.76E+18","RRiamsyah","https://twitter.com/RRiamsyah/status/1755820525732188590"
"Fri Feb 09 05:02:57 +0000 2024","1.76E+18","@an_unvited_Vstr dhyn rkhna meri bat sarkar minority ka ek population k hisab s budget tyr krti h..jisme s aj kl ye rohingya jinka koi data ni h wo kha re tmlog ka haq...apne haq k liye lrna h to sbse phle tmlog ko khud inko bghana hoga..ni too bdnam krnge alag haq khynge wo alag...bki smjhdar ho","0","0","0","0","in","1.29E+18","1.76E+18","Summit45860771","https://twitter.com/Summit45860771/status/1755819554381431288"
"Fri Feb 09 05:01:48 +0000 2024","1.76E+18","@angger_sy Sumpah si ali dngn pendukungnya itu dh kya haduh apaan dh, rohingya trs yg dibahas kek rohingya ad masalah ap sma lo?? Eh pendukungnya percaya ajðŸ¤¦â€â™€ï¸""","0","0","0","0","in","1.47E+18","1.76E+18","JustMon96932452","https://twitter.com/JustMon96932452/status/1755819263976255925"
"Fri Feb 09 04:52:24 +0000 2024","1.76E+18","@EncikTamrin @Malaysia24x @saifnasution Kerajaan kita lemah that's why. Singapore tak terima 1 ekor pun rohingya walaupun proxy kuat US.","0","0","0","0","in","418752531","1.76E+18","Kuasaaliens","https://twitter.com/Kuasaaliens/status/1755816898955186179"
"Fri Feb 09 04:52:01 +0000 2024","1.76E+18","@an_unvited_Vstr jo indian muslim h wo Indian muslims h...uske liye uske hindu khre rhnge jisko jo janta hi nai h naya aakkr basa h...unke pass adhar card aur voter id card aagya h khn s ..india dharamsala h kisiko bhi ghusa le appne khane k pre h yhn rohingya ko khilynge? kisi m sth bura ni hota","0","0","0","0","in","1.29E+18","1.76E+18","Summit45860771","https://twitter.com/Summit45860771/status/1755816800086847792"
"Fri Feb 09 04:46:49 +0000 2024","1.76E+18","@an_unvited_Vstr bhai tu acha admi dikhta h...hme muslimo s koi dikkt nai h...dikkt tb hoti h jb koi muslim glt krta h tmlog usko bhi support krte ho ye log indian muslim ni rohingya h...inke liye caa ka jrurt h jo tmlog ko bdnam.krre h tmlogo ka haq marre h smjho..","0","3","0","0","in","1.29E+18","1.76E+18","Summit45860771","https://twitter.com/Summit45860771/status/1755815492676207002"
"Fri Feb 09 04:46:07 +0000 2024","1.76E+18","@imMAK02 Bsdk rohingya Teri ammi ke dost hain jo Haldwani me chamuda rahe hain?","0","0","0","0","in","1.72E+18","1.76E+18","ShuklaPras61139","https://twitter.com/ShuklaPras61139/status/1755815315043201160"
"Fri Feb 09 04:38:16 +0000 2024","1.76E+18","@KashifArsalaan To Bhsdk Rohingya ho tum b uska mtlbâ€¦","0","0","0","0","in","8.56E+17","1.76E+18","babukakaaa","https://twitter.com/babukakaaa/status/1755813341812138304"
"Fri Feb 09 04:33:31 +0000 2024","1.76E+18","Para pria muslim shalih, selamat menunaikan ibadah Jumatan. Titip doa terbaik untuk Indonesia.  Gak lupa doa untuk Palestina, Rohingya, dan semua saudara seiman kita di seluruh penjuru dunia.  HatiÂ² sandalnya ketuker, yak.","0","0","0","1","in","1.47E+18","1.76E+18","PeanutsLime","https://twitter.com/PeanutsLime/status/1755812144539750815"
"Fri Feb 09 04:25:35 +0000 2024","1.76E+18","@ouawan @achahatesu Wkwkw sapa tau penampungan rohingya","0","1","0","0","in","1.33E+18","1.76E+18","esjerukperes09","https://twitter.com/esjerukperes09/status/1755810148944433503"
"Fri Feb 09 04:21:43 +0000 2024","1.76E+18","Tolong eh malaysia ni dah sekat belum? berita rohingya kantoi nak rompak rumah tempatan tu apa update?","0","0","0","0","in","411553402","1.76E+18","asyhsabibi","https://twitter.com/asyhsabibi/status/1755809177363263836"
"Fri Feb 09 04:17:57 +0000 2024","1.76E+18","Illegal Rohingya is damaging our country more than external enemies. Maulana Modi bc itna dheela kyu hua pada hai Bhai utha ke Indian Ocean mein fekwa de bkl ko.","0","0","0","1","in","8.25E+17","1.76E+18","Adii_7x","https://twitter.com/Adii_7x/status/1755808225692364814"
"Fri Feb 09 04:15:32 +0000 2024","1.76E+18","@imanlagi Si alihamzah berulah mulu anjir, dia kan jg ikut2an fitnah pengungsi rohingya jg kmrn, masalah ama kpopers jg, lucu aja kalo masih ada yg percaya ama dia","0","0","0","0","in","9.00E+17","1.76E+18","lastjulliette","https://twitter.com/lastjulliette/status/1755807617837150402"
"Fri Feb 09 04:15:21 +0000 2024","1.76E+18","@mapedos01 yang tiba-tiba WNI si Rohingya jangan lupa ðŸ‘‰ðŸ¼ðŸ‘ˆðŸ¼ðŸ™Š","0","0","0","0","in","1.73E+18","1.76E+18","yo_opo_sih_Best","https://twitter.com/yo_opo_sih_Best/status/1755807572320506125"
"Fri Feb 09 04:14:58 +0000 2024","1.76E+18","@rmcherrie yang tiba-tiba WNI si Rohingya jangan lupa ðŸ‘‰ðŸ¼ðŸ‘ˆðŸ¼ðŸ™Š","0","0","0","0","in","1.73E+18","1.76E+18","yo_opo_sih_Best","https://twitter.com/yo_opo_sih_Best/status/1755807475864092974"
"Fri Feb 09 04:04:06 +0000 2024","1.76E+18","@Bukananya1 @jeongssaem Eh dy yg nyebar hoax rohingya jg kan? Kok ga ditangkep apa gmn kek","0","0","0","0","in","1.47E+18","1.76E+18","katakan_apalagi","https://twitter.com/katakan_apalagi/status/1755804742226415945"
"Fri Feb 09 03:56:15 +0000 2024","1.76E+18","Berjuta la subsidi petrol pendatang haram dalam negera pun kebas.  Rohingya lah, PATI la, warga asing kerja Di Malaysia lah, mampus la Rakyat Malaysia kena tanggung Bala, kerajaan pun tak reti jaga negara. Jahanam","0","0","2","0","in","418752531","1.76E+18","Kuasaaliens","https://twitter.com/Kuasaaliens/status/1755802767057174856"
"Fri Feb 09 03:55:43 +0000 2024","1.76E+18","@chchipss yg rohingya dia jga tuh hoax","0","1","0","0","in","1.30E+18","1.76E+18","sweetienun","https://twitter.com/sweetienun/status/1755802632260927604"
"Fri Feb 09 03:48:43 +0000 2024","1.76E+18","@hmetromy Selamat Malam Rohingya Datang lah ke Malaysia. https://t.co/BoJumA9a5d","0","0","0","0","in","1.21E+18","1.76E+18","realamirulfitri","https://twitter.com/realamirulfitri/status/1755800869910753289"
"Fri Feb 09 03:48:06 +0000 2024","1.76E+18","@bitterliaa @themoscov @claraciella @TriasVeny Dan kamu percaya? Itu kalimat yg umum, yg semua orang ngerasain itu juga. ðŸ˜”","0","0","0","1","in","1.18E+18","1.75E+18","lemonirale","https://twitter.com/lemonirale/status/1755800715098980782"
"Fri Feb 09 03:45:33 +0000 2024","1.76E+18","@angger_sy Manusia laknat, benci rohingya, padahal muka imigran juga kan, semoga Allah balas orang ini di dunia dan di akhirat","0","0","0","0","in","1.22E+18","1.76E+18","chillatcafe","https://twitter.com/chillatcafe/status/1755800072602980464"
"Fri Feb 09 03:44:50 +0000 2024","1.76E+18","@evylagi Ketahuan belangnya ni bangsat dukung 02(tmbah meyakini isu Rohingya kmrn kerjaan mereka). Bnr2 penghuni kerak neraka alias munÄfiqÅ«n ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬","0","0","1","1","in","72040121","1.76E+18","Aliya_tweet","https://twitter.com/Aliya_tweet/status/1755799895527792826"
"Fri Feb 09 03:43:18 +0000 2024","1.76E+18","Ape keje anak rohingya ni kan melalak dari tadi ade lah setengah jam dah.. mak die mana lah weyh... tak tengok anak tu.. headache hariÂ²...","0","0","0","0","in","1282834105","1.76E+18","bbyloeyiboww","https://twitter.com/bbyloeyiboww/status/1755799506334126465"
"Fri Feb 09 03:08:58 +0000 2024","1.76E+18","Sumpah gedeg sama Ali Hamza penyebar hoax. Provokator masalah rohingya, adu domba rakyat.  Biar dia tanggung akibat hoax dan provokasinya sampai akhirat ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬","0","0","0","0","in","1.40E+18","1.76E+18","bucinflashsalee","https://twitter.com/bucinflashsalee/status/1755790868437668274"
"Fri Feb 09 03:06:42 +0000 2024","1.76E+18","@Mbahhardiman @PS_presiden2024 @BANGSAygSUJUD @mas_veel @are_inismyname @mimih6mei @99propaganda @mpoklela7 @Lembayung071 @aji_lembu @EffendiRistriy1 @KhoirilAnwar_ @aniesbaswedan semoga jadi presiden Rohingya","0","0","0","0","in","1.56E+18","1.76E+18","agastyaabinand1","https://twitter.com/agastyaabinand1/status/1755790295307079798"
"Fri Feb 09 02:12:03 +0000 2024","1.76E+18","Haaaâ€¦helok la tu, bg rohingya kt dorg ðŸ˜","0","0","0","0","in","261106688","1.76E+18","Adil_Hakam10","https://twitter.com/Adil_Hakam10/status/1755776545766182943"
"Fri Feb 09 02:08:13 +0000 2024","1.76E+18","@angger_sy Astaghfirullah, Gue sempet kemakan hoax Rohingya dari dia. Untung follow ust salim. jadi tau kronologi sebenarnya di sana gimana","0","0","0","0","in","3305683153","1.76E+18","maedakoko1","https://twitter.com/maedakoko1/status/1755775579545305362"
"Fri Feb 09 02:06:04 +0000 2024","1.76E+18","@bandacatturas nyesal pernah ke trigger soal rohingya di video kebencian dia.","0","0","0","0","in","114757458","1.76E+18","soisologi","https://twitter.com/soisologi/status/1755775039935513018"
"Fri Feb 09 02:02:02 +0000 2024","1.76E+18","@hmetromy Malaysia buat cmni gak, jgn nk simpati sgt smpai susahkn rakyat . dh beesepah bgsa diorg ni, pengotor pstu kurang ajar..terutama rohingya.. serious geram tau .","0","0","1","0","in","4397431512","1.76E+18","aryaneghani","https://twitter.com/aryaneghani/status/1755774024188383306"
"Fri Feb 09 01:58:28 +0000 2024","1.76E+18","@angger_sy Eneg bgt ðŸ¤®ðŸ¤®ðŸ¤® ni org udah mirip Abu janda, bikin hoax ke org Rohingya, pura2 sok bela Palestine taunya fanboy zionis jg","0","0","0","0","in","2556907857","1.76E+18","noeulfah","https://twitter.com/noeulfah/status/1755773125952999831"
"Fri Feb 09 01:56:02 +0000 2024","1.76E+18","Emang anjing ini orang, salah satu influencer yg bikin hoax tentang Rohingya kemarin","0","0","0","0","in","9.73E+17","1.76E+18","bramfahreza","https://twitter.com/bramfahreza/status/1755772514851344414"
"Fri Feb 09 01:55:49 +0000 2024","1.76E+18","@imanlagi Ali hamza wallahi mulut kau nanti dapet azab dr Allah ya. Kerjaan sebar hoax mulu dr issue rohingya sampe ini!","0","0","0","0","in","1.08E+18","1.76E+18","hamsterdanjang","https://twitter.com/hamsterdanjang/status/1755772459721400325"
"Fri Feb 09 01:55:33 +0000 2024","1.76E+18","ali, ali.. dibayar berapa sih sampe nyebar banyak hoax. masih benci bgt gara2 dia nyebar hoax rohingya. tolong otaknya diisi yang baek2. jangan mikirin viral duit teros","0","0","0","0","in","1.47E+18","1.76E+18","yuriiay","https://twitter.com/yuriiay/status/1755772391266111608"
"Fri Feb 09 01:51:06 +0000 2024","1.76E+18","@hmetromy Patut malaysia keluarkan amaran juga memandangkan populasi mereka semakin meningkat. Pendapat saya, sudah tiba kita selamat negara kita dari berlaku kemashlahatan. Patut halang Rohingya masuk malaysia","0","0","4","15","in","8.48E+17","1.76E+18","thediamondpipaa","https://twitter.com/thediamondpipaa/status/1755771271252701328"
"Fri Feb 09 01:42:12 +0000 2024","1.76E+18","@Gabbar0099 MC, Rohingya or Varma wale jaise kiea the aise hoga tb jaake sudhroge. Bharat m or itine saare Kom h. Unse kisi se koi mtlv nehi. Sb badhiya. Parntu ðŸ·ðŸ–ðŸ½ wal jo Kom h. Hinduo k saath compitition Krna h. Bacha bhr bhr k paida Krna h. Bharat population badhna h.","0","0","0","0","in","1.49E+18","1.76E+18","JaishreeRAMD","https://twitter.com/JaishreeRAMD/status/1755769033331220873"
"Fri Feb 09 01:41:45 +0000 2024","1.76E+18","perghhh kampung aku pun Rohingya dah masuk, risau ada kes jenayah je. Elok elok tenang terus tak tenang ðŸ˜­","0","0","1","0","in","2309752910","1.76E+18","EykaIsehak_","https://twitter.com/EykaIsehak_/status/1755768917472190872"
"Fri Feb 09 01:39:52 +0000 2024","1.76E+18","@Mike_Devo @hmetromy bukan rohingya halau semua orang keluar dari malaysia?","0","0","0","0","in","47839635","1.76E+18","isaacskh","https://twitter.com/isaacskh/status/1755768445034283231"
"Fri Feb 09 01:36:11 +0000 2024","1.76E+18","@AamAadmiParty Rohingya budget kitna hai sir ji","0","0","0","0","in","1.57E+18","1.76E+18","Deepakdhanoa93","https://twitter.com/Deepakdhanoa93/status/1755767516776013981"
"Fri Feb 09 01:28:08 +0000 2024","1.76E+18","@angger_sy Lah kan Ali Hamza emang goblok, orang goblok susah di ceramahin, dia juga yang bawaÂ² benci Rohingya","0","0","0","3","in","1.71E+18","1.76E+18","Wjhsshkxhx","https://twitter.com/Wjhsshkxhx/status/1755765490348446062"
"Fri Feb 09 01:27:45 +0000 2024","1.76E+18","Kita tambah lagi ya! Udah saatnya orang ini di banned dari sosmed indo ðŸ«µ dosanya soal rohingya ga bakal gw lupain   Sumber : saktimandragunaa https://t.co/eErFPaYXI3","5","3","76","306","in","1.27E+18","1.76E+18","angger_sy","https://twitter.com/angger_sy/status/1755765396257616076"
"Fri Feb 09 01:27:32 +0000 2024","1.76E+18","@mentariduha @angger_sy gak bisa, orang tiktok suka. yang bingung tuh udah sering bikin konten hoax tapi gak ada yang nuntut dia, jadi ya selama gak di tuntut dia bakal berani bikin ginian terus, karena ya apa? ada marketnya padahal kasus rohingya jga gegara dia, cuma bingung aja gak ada yang nuntut dia","0","1","1","1","in","62453615","1.76E+18","Ita_Icupuchino","https://twitter.com/Ita_Icupuchino/status/1755765339361820818"
"Fri Feb 09 01:17:51 +0000 2024","1.76E+18","Ali hamza the king of hoax + sekarang jadi buzzer 02 nyebarin hoax soal pak SAPPE langsung di rujak sama bang razi  dan Bang FuadðŸ¤£  Terbiasa liat caleg dari artis dan mantan napi jadi kaget sama caleg dari nelayanðŸ¤£  Gw ga bakal lupain dosa si ali ini nyebar hoax soal rohingyaâ€¦ https://t.co/NlogX3mZVp","4","8","106","198","in","1.64E+18","1.76E+18","AbdulRachimmks","https://twitter.com/AbdulRachimmks/status/1755762902785777992"
"Fri Feb 09 01:17:43 +0000 2024","1.76E+18","Ali Hamza kaga mau di report rame rame? Tumbangin tuh akun, harusnya sejak nyebarin hoax soal rohingya uda layak dituntut UU ITE krn menyebarkan berita bohong yg mengganggu stabilitas negara","1","10","64","216","in","89879481","1.76E+18","bandacatturas","https://twitter.com/bandacatturas/status/1755762868736360493"
"Fri Feb 09 01:16:29 +0000 2024","1.76E+18","@imanlagi Buzzer yg sama yg hate ke rohingya, mana hoax","0","0","0","1","in","1.12E+18","1.76E+18","BillyAnugrah11","https://twitter.com/BillyAnugrah11/status/1755762560287289831"
"Fri Feb 09 01:12:40 +0000 2024","1.76E+18","@imanlagi Alihamzah yang kemaren bikin konten demonisasi pengungsi rohingya kan? Gila besar bgt tu orang dosanya","0","8","5","114","in","1.39E+18","1.76E+18","idlelicates","https://twitter.com/idlelicates/status/1755761599850357185"
"Fri Feb 09 01:08:16 +0000 2024","1.76E+18","@lusyrahman @harlizadea @NOTASLIMBOY Haloo mbakk, keluhan warga Aceh di VT ttg Rohingya tentu saya lihat juga. Percaya juga, malah ikut share. But, mbak tau ngga sih setelah ada kisruh mahasiswa di Aceh thd warga Rohingya. Ternyata banyak berita2 hoax yg dipercaya oleh mereka makanya brutal. Saya lihat 2 sisi.","0","1","0","0","in","2204873090","1.76E+18","Nova_Gita22","https://twitter.com/Nova_Gita22/status/1755760493602754562"
"Fri Feb 09 00:56:14 +0000 2024","1.76E+18","Ali hamza the king of hoax + sekarang jadi buzzer 02 nyebarin hoax soal pak SAPPE langsung di rujak sama bang razi ðŸ¤£  Terbisa liat caleg dari artis dan mantan napi jadi kaget sama caleg dr nelayanðŸ¤£  Gw ga bakal lupain dosa si ali ini nyebar hox soal rohingya ðŸ¤·ðŸ¼ https://t.co/HSRUnIBSKb","174","108","2171","5634","in","1.27E+18","1.76E+18","angger_sy","https://twitter.com/angger_sy/status/1755757465181016485"
"Fri Feb 09 00:45:31 +0000 2024","1.76E+18","oalah warga rohingya ternyata","0","0","0","0","in","1.51E+18","1.76E+18","liqquel","https://twitter.com/liqquel/status/1755754768402956550"
"Fri Feb 09 00:44:33 +0000 2024","1.76E+18","Kesel banget gue liat ada mantannya Prilly jadian sama cewek lain, terus ceweknya dibully dekil, gak mandi, keturunan rohingya (nah kan rasis) cuma karena dia tan padahal aslinya cantik banget????? Dibandingin sama Prilly yang smsm cantik tapi ya beda????","0","0","0","0","in","1.65E+18","1.76E+18","spoddified","https://twitter.com/spoddified/status/1755754522826465476"
"Fri Feb 09 00:43:04 +0000 2024","1.76E+18","@hmetromy Padahal rohingya tu sendiri asal dari bangladesh kan ðŸ¤£","0","1","1","3","in","1.62E+18","1.76E+18","jebatderhaka283","https://twitter.com/jebatderhaka283/status/1755754152582668371"
"Fri Feb 09 00:37:49 +0000 2024","1.76E+18","Bangladesh dgn Indonesia pon tak nak terima Rohingya. Kita yg baik sgt. Dkt dpn rumah aku tu bersepah kg dorang.","0","0","1","2","in","411188600","1.76E+18","sakibakisakura","https://twitter.com/sakibakisakura/status/1755752829112000589"
"Fri Feb 09 00:20:22 +0000 2024","1.76E+18","Tanah asal Rohingya ni kat mana sebenarnya? Tak faham aku.","0","0","0","0","in","1.30E+18","1.76E+18","MYmataharee","https://twitter.com/MYmataharee/status/1755748437721755930"
"Fri Feb 09 00:18:50 +0000 2024","1.76E+18","@utdfocusid @bliblidotcom Ni orang rohingya kok udah fasih bahasa indonesia.","0","0","0","1","in","3272490313","1.76E+18","adityaadha0","https://twitter.com/adityaadha0/status/1755748050805596388"
"Fri Feb 09 00:17:03 +0000 2024","1.76E+18","@tvOneNews Rela mati demi geng BPK disamping BPK. Kwkwkw. Rela mati demi adik BPK. Hasyim joyohadikusumo dll. Buktinya Prabowo TDK sayang rakyat Indonesia. ABG menhan laut TDK becus menjaga. Akibatnya Rohingya bisa lolos sampe ke pantai Aceh dll. Pertahanan udara udara.beli pesawat bekas","0","0","0","0","in","1.44E+18","1.76E+18","menang2024","https://twitter.com/menang2024/status/1755747602891759965"
"Fri Feb 09 00:16:20 +0000 2024","1.76E+18","@hmetromy Sekarang Indonesia pulak kena terima diaorang... Sampaikan nasi pun rohingya ni buang","0","2","1","7","in","1.39E+18","1.76E+18","FernndoAlonso14","https://twitter.com/FernndoAlonso14/status/1755747422809301127"
"Fri Feb 09 00:11:49 +0000 2024","1.76E+18","@markieefiance @mirazh_me Ngeri rasisnya. Kelompok mereka juga Rasis ke pengungsi Rohingya.   Ngeri klo kelompok ini diberi kekuasaan, makin bar bar sama oposisi.","0","0","0","0","in","261506142","1.76E+18","CiptaApaCips","https://twitter.com/CiptaApaCips/status/1755746286618436068"
"Fri Feb 09 00:09:28 +0000 2024","1.76E+18","@citra40295 @Ustadz_Ahong @Arie_Kriting Sejak kapan negara ngasih makan Rohingya? Udh jelas Rohingya dapetnya dari pbb lewat UNHCR","0","0","0","1","in","1.55E+18","1.76E+18","MuhammadNurall9","https://twitter.com/MuhammadNurall9/status/1755745695171227937"
"Thu Feb 08 23:59:04 +0000 2024","1.76E+18","@AamAadmiParty Ahsan kar rha h kya unka hak h unko milna chahiye........chor kejrudeen notnkiwal rohingya","0","0","0","0","in","1.60E+18","1.76E+18","KashishShekhwat","https://twitter.com/KashishShekhwat/status/1755743076788695494"
"Thu Feb 08 23:57:06 +0000 2024","1.76E+18","@MALAYSIAVIRALLL Mcm rohingya pun ad muka dia ni https://t.co/QBL3B7FCtE","0","0","0","0","in","110955741","1.76E+18","eeniemonsta","https://twitter.com/eeniemonsta/status/1755742583450649004"
"Thu Feb 08 23:49:53 +0000 2024","1.76E+18","baru nonton kontenÂ² rabbanians id sampai pada isu rohingya (tidak menyangka) lsg unsubscribe","0","0","0","0","in","1620712466","1.76E+18","urasawachamois","https://twitter.com/urasawachamois/status/1755740768432766996"
"Thu Feb 08 23:08:05 +0000 2024","1.76E+18","@sawiijooe @Cuphu_Manik @dhemit_is_back @PartaiSocmed Yauda tampung semua org2 Rohingya dirumah lu kasih makan jg yðŸ˜™","0","0","0","0","in","1.41E+18","1.76E+18","xendaljenner","https://twitter.com/xendaljenner/status/1755730246966682008"
"Thu Feb 08 23:02:18 +0000 2024","1.76E+18","@encikmimpizz @nazribiztalk agen bangla buat 3 projek sekarang, buat ID palsu untuk 3 bangsa  1) kaum Han Myanmar 2) bangla 3) rohingya dari kem pelarian Cox Bazaar","0","0","0","0","in","1.54E+18","1.76E+18","Fahmi_Ismail87","https://twitter.com/Fahmi_Ismail87/status/1755728791610216515"
"Thu Feb 08 22:58:40 +0000 2024","1.76E+18","@citra40295 @Ustadz_Ahong @Arie_Kriting Menurut prof Mahfud, yg ngasih makan minum, dll orang Rohingya itu PBB.","0","0","0","1","in","1.47E+18","1.76E+18","eko1340","https://twitter.com/eko1340/status/1755727877868593490"
"Thu Feb 08 22:58:01 +0000 2024","1.76E+18","Rumah yg kena pecah masuk, rumah rakyat. Yang bergaduh dengan rohingya di jalanan, rakyat. Yang di sexual harassment, rakyat. Polis buat apa? Rasuah. Duit poket. Pau bangsa rohingya. Ada kuasa polis pun tak guna. Menteri rumah ada guard. Cukup safety. Kdg siap ada bodyguard lagi","0","0","0","0","in","1.61E+18","1.76E+18","ahleyya","https://twitter.com/ahleyya/status/1755727714018050502"
"Thu Feb 08 22:11:37 +0000 2024","1.76E+18","Btw itu rohingya gimana kabarnya jan tbtb punya ktp mereka","0","0","0","0","in","1.43E+18","1.76E+18","hiihancock","https://twitter.com/hiihancock/status/1755716035158925687"
"Thu Feb 08 21:31:24 +0000 2024","1.76E+18","ðŸ˜‚ Bangla pun tahu perangai Rohingya macam mana.","0","0","0","0","in","115002145","1.76E+18","Hfnz9","https://twitter.com/Hfnz9/status/1755705914307625299"
"Thu Feb 08 21:01:52 +0000 2024","1.76E+18","@hmetromy Betul la ni. Buat apa serabut ambik pelarian Rohingya. Negara diorang pun tak terima. Elok bantu rakyat sendiri. Malaysia ni ramai lagi terbiar. Gelandangan ramai. Miskin tegar ramai. Bantu la rakyat sendiri.","0","0","2","48","in","156683896","1.76E+18","xmmxxr","https://twitter.com/xmmxxr/status/1755698482185396430"
"Thu Feb 08 20:52:25 +0000 2024","1.76E+18","ooo lhaa pantess kyok triplekk. dasar rohingya","0","1","0","0","in","4805186838","1.76E+18","arekngisingann","https://twitter.com/arekngisingann/status/1755696103922839559"
"Thu Feb 08 20:48:00 +0000 2024","1.76E+18","@hmetromy Byk pulak tongkang setiap masa nk datang .yg dalam thanan hntaq  la balik .lama2 bela buat apa .cukup2la dh ramai anak rohingya mmbesaq kat malaysia ni .dh byk dh pnerus rohingya yg bakal jd menantu anak2 malaysia .","0","0","0","5","in","1.74E+18","1.76E+18","cdah1945","https://twitter.com/cdah1945/status/1755694992335749436"
"Thu Feb 08 19:39:36 +0000 2024","1.76E+18","@utdfocusid @bliblidotcom Bang rohingya besok jam 8 masang keramik ya","0","0","0","0","in","1.68E+18","1.76E+18","nonjrtok","https://twitter.com/nonjrtok/status/1755677779281256529"
"Thu Feb 08 19:17:41 +0000 2024","1.76E+18","@Cuphu_Manik @dhemit_is_back @PartaiSocmed Si dhemit itu babi yg anti rohingya.","0","1","0","3","in","1.74E+18","1.76E+18","sawiijooe","https://twitter.com/sawiijooe/status/1755672265067467262"
"Thu Feb 08 18:49:45 +0000 2024","1.76E+18","Seee, sok sok an rasis ke rohingya dengan alesan duitnya mending dikasih ke papua. Kek kalian baik aja ke orang Papua. Yakin nih yang komen orang Jawa (saya orang Jawa)","0","0","0","0","in","1.00E+18","1.76E+18","lamiapd","https://twitter.com/lamiapd/status/1755665233933164624"
"Thu Feb 08 18:46:46 +0000 2024","1.76E+18","Saking sibuknya ngurus copras capres, beliau sampe lupa jaga perbatasan dari RohingyaðŸ¤¯. https://t.co/F5sM4uCpnd","0","0","0","5","in","2578013467","1.76E+18","LM_Alfatih","https://twitter.com/LM_Alfatih/status/1755664485845700806"
"Thu Feb 08 18:33:58 +0000 2024","1.76E+18","No more #rohingya.. siapa je nk dorg..","0","0","0","0","in","87913107","1.76E+18","zalia211","https://twitter.com/zalia211/status/1755661262133096587"
"Thu Feb 08 18:28:22 +0000 2024","1.76E+18","@tinulit Fedi Nuril adalah aku ketika balesin komenan buzzer soal Rohingya ðŸ˜­ðŸ˜­","0","0","0","0","in","1.19E+18","1.76E+18","olpbong","https://twitter.com/olpbong/status/1755659854683967972"
"Thu Feb 08 18:25:53 +0000 2024","1.76E+18","@utdfocusid @bliblidotcom pengungsi rohingya lebay bgt bgst ðŸ¤£","1","0","0","0","in","92193374","1.76E+18","___annddi","https://twitter.com/___annddi/status/1755659230429016458"
